Review,Rank,label
"용산 아이맥스 정중앙인 J열 24번에서 봤다. 이런 영화야말로 극장이, 아이맥스관이 존재해야 할 이유다. CG로 떡칠된 슈퍼히어로 영화에서는 느낄 수 없는 박진감과 긴장감이 느껴지는 진정한 대작. 영화 보고 나오는데...",10.0,1
어릴적 토요명화로 접했던 그 느낌을 지금 성인이 돼 영화관에서 감상하니 계속 전율했습니다. ,10.0,1
토르 안보고 탑건 2번보는 내가 승리자~ ,8.0,1
탑건1 팬한테 정말 선물같은 영화 ,10.0,1
스토리는 뻔한데 그게 마음을 편안하게 해줌.. 요상하게 한번더 보고 싶음.. ost 찾아서 자꾸 듣고 있음.. ,9.0,1
이렇게 만들거 아니면 후속편 제작하지마라 ,8.0,1
영화관에서 볼 가치가 있는 영화. ,10.0,1
내 생애 최초로 영화관가서 같은 영화를 여러번 보게함 ,10.0,1
2022년 올해 극장에서 본 최고의 영화 ,10.0,1
영화관에서 안보면 무조건 후회할 영화 내리기 전에 재관람 갑니다! ,10.0,1
영화 본 후 아직도 여운이 남습니다. 영상미와 더불어 음향 너무 좋습니다. 영화관에서 꼭 보세요. ,10.0,1
맨마지막에 레이디가가노래나올때 그렇게벅찰수가없음 ,10.0,1
제작비 1700억원. 이런 영화를 영화관에서 안보면 영화관 다 문 닫아야함. ,10.0,1
톰 크루즈 영화를 보며 눈물이 날 줄은 정말 몰랐습니다. 그것도 신파눈물 말고요. 엄지 척입니다~ ,10.0,1
인류 영화사에 한 획을 그었다. ,10.0,1
"오... 정말 간만에 등장한 마블 히어로물 이외의 수작! 꼬맹이때 전투기뽕 졸업 했다고 믿었는데, 그게 아니더군요. 친숙한? F-18 보는데 엄청 멋지게 보이게... 나는 아직도 전투기 좋아하는듯 ",10.0,1
진짜 영화관에서 보기 잘했다 ,10.0,1
톰 형 영화 중에 제일 재밌다!! ,10.0,1
안봤으면 어쩔뻔 ,10.0,1
인생 첫 평점인데 10점 줄라고 왔음 ,10.0,1
재미있음 ㅠㅠ 너무 뒤늦게 알아서 4d나 스크린X를 못보게 돼서 너무 아쉬움 ㅠㅠ ,10.0,1
OTT의 시대는 오겠지만 오늘은 아니야 ,10.0,1
영화를 좋아하지만 평점 댓글은 처음 남겨요정말 인생영화톰크루즈 안 늙었으면 좋겠어요수작을 넘어선 명작의 반열에 오를 영화!감동적 ,10.0,1
영화자체가 멋있다 걍… 올해 최고의 작품이 될듯. 그 시절의 낭만이 느껴지는 듯. ,10.0,1
"전투기 비행 장면의 긴장감, 압도감은 어떤 영화도 따라잡을 수 없다. 2022년 최고의 비행 영화. ",10.0,1
영화값 비싼데도 n회차 관람중 ,10.0,1
이건 뭐 말로 표현할 수가 없다. 그냥 봐라 4D로 봐라 기저귀 차고서 ,10.0,1
"영화값 16,000원을 다 주고 봐도..아니 30,000원을 주고 본다해도 전혀 절대 아깝지 않은 영화. 4d로 볼수 있어 감사하고 이 여운이 꿈 속으로 까지 이어질거 같다. ",10.0,1
씨지에 절여진 눈을 리얼액션으로 정화 ,10.0,1
가히 영화관에서 본 영화중 최고 전율을 받았다. ,10.0,1
진짜 제 인생영화로 등극했습니다. 영화관에서 볼 수 있다는게 감사한 영화 ,10.0,1
지렸다 댓글 처음 남겨봐요 ,10.0,1
톰에 의한 관객을 위한 톰의 영화. ,9.0,1
"역시 탐크루즈!! 클래스는 영원하다!! 무더운 여름, 시원한 액션이 온몸을시원하게 해주는.. 완전 최고였다!! ",10.0,1
탑건을 보고 탑건:매버릭을 봐야한다그래야 매버릭과 루스터의 감정선을 이해 가능하고마지막에 감정이 폭발함을 느낄 수 있다진짜 올해 최고의 영화 ,10.0,1
최고다. 또 볼란다. 아이맥스로 봐야지 ,10.0,1
뻔한데 개재밌음.. 또 볼거임 ,10.0,1
오랜만에 제대로 된 미국의 블록버스터 맛을 본 느낌입니다. 후반부 액션은 최고 ,10.0,1
"Don't think, Just do ",8.0,1
무슨 말을..봐라 두번 봐라 ,10.0,1
영화관에서 상영할 때 빨리 보세요... ,10.0,1
"언젠간 영화관이 필요 없어지는 날이 오겠지, 하지만 오늘은 아니야 ",10.0,1
레전드 속편의 귀환 믿고보는 스타 톰크루즈다시봐도 재밌고 감동적인 영화 ,10.0,1
영화관에서 네 번 본 명작입니다. CG가 아니라 실제 전투기 탑승해서 찍은 장면들이 정말 압권입니다. ,10.0,1
OTT의 시대에도 왜 극장을 가야하는지 보여주는 영화 ,10.0,1
CGV 4DX 돌려주세요 ㅠㅠㅠㅠ ,10.0,1
영화 끝나고 운전해서 집에 오는데 전투기 타는 기분이었음ㄷㄷ ,10.0,1
진짜 올해 최고의 영화다...토르 아이맥스 내리고 다시 탑건 올려주ㅓ ,10.0,1
돈이 아깝지 않고 이런 영화를 만들어줘서 고맙다 ,10.0,1
결국에 이 영화를 죽어도 극장에서 보게 한 톰크루즈의 뚝심에 박수를 보내게 된다 ,10.0,1
탑건 1 개봉했을 땐 태어나지도 않았던 사람인데도 너무 재밌어서 집에 와서 탑건1보고 또 보러 갔다. 만점 주려고 머리털 나고 처음으로 네이버 평점 쓴다 이 영화를 극장에서 안보면 님 손해 ,10.0,1
"마블 광팬인데도 오랜만에 CG에 절여지지 않은 영화를 보니 감동이 더욱 크네요. 유료시사로 보고, 용아맥에서 보고, 4DX로 또 볼 예정이에요.영화관이 더이상 필요한가 했던 시대에 그래도 역시 영화관에서 봐야하는 영...",10.0,1
원래 댓글 잘 안다는데 너무 재밌게 봐서 댓글 남겨요 명작입니다! ,10.0,1
말이 필요없다.역대 최고의 액션배우 탐크루즈.꼭 영화관에서 봐야될 영화 ,10.0,1
심하게 과몰입 중. 1편 나왔을 때 공군 입대하는 사람이 폭증했다는 말을 이제 믿는다. 나도 할 수 있다면 했을 듯.. ,10.0,1
탑건 1에 이어서 톰 크루즈는 여전히 멋있네요 ,10.0,1
이 맛에 영화관에서 영화 보는거지 ,10.0,1
평점 절대 안주는데 만점주러 옴 ,10.0,1
"진짜 소름돋는 영화.모든게 완벽(음악,연출 등등)했고시간가는줄모르게 몰입도가 개쩔었다.실제로 전투기를 타서 그런가 전혀 이질감이 1도 없었다.톰 형은 여전히 멋있고, 미해군도 개 멋있다1편을 꼭 보고 가세요. 1편에...",10.0,1
그냥... 완벽한 귀환이라고 밖에는... ,10.0,1
"그냥 봐야함. 영화관에서 안보고 나중에 집에서 보면 땅을 치고 후회할 확률100%.탑건: 매버릭을 보다보면 탑건1을 오마주한 장면, 1편의 등장인물(아이스맨, 페니(페니는 1편에서 이름만 언급됨)), 1편의 ost가...",10.0,1
모든 요소가 완벽했고 30년이 넘는 세월 동안 꾸준한 관리와 작품 활동으로 이런 명작을 볼 수 있게 만들어준 톰 크루즈께 너무 감사하다 ,10.0,1
이건 10점 만점 그 이상의 점수를 주고싶다코로나로 인해 개봉이 연기되어충분한 시간을 두고 완성도를 높일 수 있었던 부분이 명작을 탄생시킨게 아닐까그동안 3년동안 코로나로 고생한 우리에게 선물같은 영화가 아닐까 생각...,10.0,1
내 인생 최고의 영화 중 하나!  연출과 ost가 나의 심금을 울렸다 ,10.0,1
영화 초반은 지루한 척도 해보지만 이 미션에 지루할 수 없는걸 알고 하는 짓이다 ,9.0,1
올해 본 영화 중에서 가장 재미있었습니다. ,9.0,1
몰입도가 엄청나서 숨도 안 쉬어질 정도였습니다. 개인적으로 올해 무슨 영화가 나와도 이기기 힘들거 같다는 생각입니다 ,10.0,1
"빌어먹을 PC가 시장을 망치고 있는 판에 혜성처럼 나타나 우리의 갈증을 채워준 영화이자, 스크린의 존재 이유를 충분히 보여준 영화. ",10.0,1
아이맥스와 포디로 못 본 게 한입니다 ,10.0,1
톰크루즈의 현실감각이 대단하다. 신파도 없고 과몰입도 없고 딱 바라던대로의 재미다. 알고 당할거라는 생각이 들었지만 상상 이상의 재미였다. ,10.0,1
CG가 범람한 시대에진짜 헐리우드 영화가 무엇인지 보여준 영화 ,10.0,1
중국자본에 찌들은 요즘 미국영화와 다른 자신감넘치는 완벽한 영화 ,10.0,1
뻔하고 예측가능한데 왜 울컥하냐 전투기 액션 최고 ,9.0,1
이 영화는 극장에서 영화를 봐야할 이유를 알려준다 ,10.0,1
4d 관람 놓친 게 젤 안타까움 ,10.0,1
명작... 너무재미있고 부모님과 함께 즐길수있었다 ,10.0,1
이거 극장에서 4디로 안보면 인생낭비한거임 경고했음 ,10.0,1
액션 영화는 재미없다는 와이프의 코를 이영화로 눌럿습니다 ,10.0,1
"극장이 왜 있는가 생각하게 되는 영화. 특별관에서 봐야 그 진가가 드러나는게 아쉽지만, 시각적 체험을 할 수  있어 짜릿하고 감동적이다. ",9.0,1
영화관 존재의 가치. ,9.0,1
30년이 지나 나온 완벽한 속편 ,10.0,1
제가 태어나서 처음으로 극장에서 두 전 본 영화에요최고입니다 ,10.0,1
극장에서는 이런걸 봐야함 ,10.0,1
전투기에 대한 이해가 엄청 높은 느낌? 스크린 내려가기 전에 보세요. 꼭 영화관에서 봤음하는 영화 ,10.0,1
한국영화를 봐야지 외국영화를 왜보냐는 식으로 그런 정신나가소리하지말고 함봐라평점을 10점 안주는게 이상한 영화 ,10.0,1
이미 n회차를 달렸는데도 영화관에서 내려갈까봐 조마조마한 영화는 처음이랄까 ,10.0,1
전통적인 오리지날 미국맛. T2 이후 최고의 속편. 탑건 4DX는 전국민이 한번씩은 꼭 앉아봐야함. 오늘 비상선언 꼬라지보니 4D 다시 걸릴듯.. ,10.0,1
후속작은 이렇게 만들어야 한다는걸 보여준 영화 ,10.0,1
영화관에서 처음 보면서 소름돋은적이 거의 한번도 없는 여자임. 그 어벤져스 엔드게임 어셈블 전투장면때 정도?근데 이 영화보면서 진짜 계속 소름돋았음 최소 다섯번이상 ㅋㅋ 인생에서 4회차 하는 유일한 영화가 됨(영화관...,10.0,1
영화에 이렇게 몰입한게 얼마만인지 정말 오랜만에 제대로 즐김. 영화 본 후 일주일이나 지난 지금도 탑건 관련 영상은 계속 보게 된다. ,10.0,1
"언젠간 OTT의 시대가 오겠죠, 그런데 오늘은 아닙니다 ",9.0,1
전 엄청 울었어요. 톰크루즈 너무 멋있어ㅠㅠ ,10.0,1
탐크루즈를 아직도 볼수있는것만으로도축복이다 ,10.0,1
아주 조아료 너무 재미씀 ,10.0,1
아이맥스 재개봉 기원 ,10.0,1
짧은기간에 두번본 영화는 이게 처음종소리만 들어도 가슴이 뛴다.. ,10.0,1
저도 뒤에 태워주시면 안돼요? ,10.0,1
완벽하다…이런게 영화지…보헤미안 랩소디 이후로 재탕뛰게 만든 영화 ,10.0,1
이게 영화지 ,10.0,1
 이건 꼭 극장가서 보기를 추천함. 한마디로 개지림! ,10.0,1
"매버릭의, 매버릭에 의한, 매버릭을 위한 영화. 노장은 죽지 않는다. 다만 사라질뿐! ",10.0,1
옳게 된 추억팔이 ,10.0,1
영화 한번본건 다시안보는데처음으로 재상영하고 싶어졌다 ,10.0,1
주인공이 탐크루즈가 아닌탐크루즈+본인(나)로 만들어버리는 매직!앞으로 다른 작품에서 뛰어넘을수 있을까싶을 정도의 역대 4D영화의 원톱!아이맥스보다는 4D를 추천합니다.오프닝부터 엔딩까지 탐형과  전투기를같이 타고 직...,10.0,1
젊은 세대를 노스탤지어 속으로 끌어들이는 완벽한 방법 ,10.0,1
평이 높은 이유가 있었다  훈련장면 보고 봐서 그런지 비행할때 같이 숨죽여서 본듯 ,9.0,1
제 점수는 10점입니다. ,10.0,1
또 보러 갑니다 이번에는 아이맥스 영화관에서 보려구요 70세 엄마도 또 보고싶다 하시네요 ,10.0,1
현재까지 올해 최고의 영화 ,9.0,1
최근 몇년간 본 영화 중 최고네요.보는 내내 심장이 뛰어 너무 좋았어요. ,10.0,1
파일럿 체험영화. 이렇게 몰입해서 영화를 본 게 얼마만인지 ,10.0,1
탑건앞에선 남자의 눈물도 너그럽지 ,9.0,1
뻔하지만 재밌게 만드는건 쉬운 일이 아니다. ,10.0,1
영화관에서 왠만하면 2번 보지 않는다. 넷플같은데 올라오길 기다리지. 근데 영화관에서 2번봤다. 안보면 후회할거 같아서. ,10.0,1
"cgv4dx 다시 올려주세요부탁드립니다일반관, 스크린x로는 봤지만 4dx로 못본게 한 이네요 ",10.0,1
22년도 최고의 영화라고 판단 ,9.0,1
요근래 본 최고의 영화 ,10.0,1
완벽한 오락영화. 톰크루즈는 전설로 남을듯... ,10.0,1
내 인생 최고의 영화 몇 번이고 봐도 절대 질리지 않을 감동을 선사하는 영화였다 ,10.0,1
"시간지나는줄 모르고 봄, 군더더기없이 깔끔, 전투기 전투기술 멋짐, 끝나고 선택한 나 칭찬. ",10.0,1
근 몇년 동안 본 영화중에 최고 ,10.0,1
36년만의 후속편은 이래야한다. 군더더기 없이 깔끔함. 완벽하진 않지만 완전해진 매버릭. 탑건2가 아니라 탑건 : 매버릭인 이유. ,10.0,1
핫…22년도에 본 영화 중에 탑건2가 원탑???????? ,9.0,1
난 내가 이렇게 영화를 좋아하는줄 몰랐다. 두근거리고 짜릿하고 눈물이 났다. ,10.0,1
1편을 몇배로 업그레이드시켜버렸네요 진짜 너무너무 재밌습니다 보고난지 며칠이 지났는데도 아직도 두근거려요 액션씬 정말 대박이고 배우들도 다들 연기 잘합니다 캐릭터들도 매력적이고 ,10.0,1
그냥 미쳤음. 꼭 극장에서 보시길.. ,10.0,1
무조건 극장에서 봐야 될 영화 ,10.0,1
영화관의 존재 이유.... ,9.0,1
모든 면에서 크게 발전한 속편이자 웰메이드 블록버스터의 대표작이 될만하다! ,9.0,1
이런 영화만 있으면 인생이 행복할 것 같다. ,10.0,1
살면서 이 영화를 아이맥스로 볼 수 있었음에 감사할 정도였다. ,10.0,1
극장에서 2번보고 싶어진 영화가 몇년만인지. ,10.0,1
진짜 재밌음. 그 오프닝곡 흘러나오면 아직도 심장이 꼼질거림 ,10.0,1
외계인 거르고 탑건 아이맥스 상영하라고 ㅋㅋㅋㅋ ,10.0,1
뭐야 왜이렇게 감동적이고 재밌는건데 ,10.0,1
톰크루즈+선글라스+항공점퍼+바이크+ost 완벽 ,10.0,1
나는 이륙했고 창공을 날았다 ,10.0,1
옛날 그대로 톰크루즈 매력이 넘쳐나네요 ,10.0,1
36년의 세월로 숙성시킨 액션 블록버스터 영화의 명작. 아이맥스나 4DX로 다시 볼 예정. 톰 크루즈의 진정성이 느껴지는 영화! ,10.0,1
전투기 조종하는거 보는데 왜 눈물이 날까요? ㅠ.ㅠ 21세기 최고의 걸작! 마스터피스 입니다! 더늦기전에 아이맥스관에서 꼭 보시기 바랍니다! ,10.0,1
함께해서 영광이었습니다 캡틴 ,10.0,1
왜 아직도 아날로그 스타가 필요한지에 대한 영화 ,10.0,1
"추억을 오마주한 창의적인 연출력, 그리고 무서운 익숙함 ",10.0,1
아날로그감성 너무좋음 몰입도 미쳤다 ,10.0,1
올해 최고의 영화 ,10.0,1
'이렇게 이야기가 흘러가면 재밌지 않을까'를 모두 실현시켜준 영화! 후반부에는 내가 전투기에 탄 것처럼 짜릿했다 ,10.0,1
기승전결이 완벽한 최고의 속편! ,10.0,1
톰크루즈형 간지 쩐다 ㅠㅠ 마지막에 감동받아서 눈물나올뻔 ㅜ ,10.0,1
블록버스터 영화의 정석이자 정점 아닐까 하네요 ,10.0,1
"꼭 영화관에서 봐야하는 영화, 절대 지각을 해서는 안되는 영화, 안보면 안보는거지 ott로 볼 생각은 하지말고 문화의날에라도 달려가길 ",10.0,1
"일반 2D 로 보고 IMAX, 4D 로도 다시 보기는 난생 처음이다. 우리에게 왜 다운로드 사이트가 아닌 영화관이 필요한지를 알려주는 영화. 초딩 이후, 35년을 기다려왔다. ",10.0,1
이런 영화를 보기 위해 영화관에 간다 ,10.0,1
너무 재밌어서 한번 더 보러갑니다 ,10.0,1
남자가슴에불을지피다 ,10.0,1
언제까지 집에서 OTT 볼거야...다들 극장으로! ,10.0,1
